Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Nitrogen metabolism	5/17	7.080349e-01	9.999967e-01	0	0	8.468007e-01	2.923680e-01	GLUD1;GLUD2;CA5B;CPS1;CA13
KEGG_2021_Human	Selenocompound metabolism	5/17	7.080349e-01	9.999967e-01	0	0	8.468007e-01	2.923680e-01	SEPSECS;TXNRD3;MARS2;CTH;SEPHS1
KEGG_2021_Human	Other types of O-glycan biosynthesis	14/47	7.287363e-01	9.999967e-01	0	0	8.620224e-01	2.727813e-01	B4GALT2;GALNT12;GALNT11;GALNT6;COLGALT2;GALNT5;POGLUT1;POMT1;B3GLCT;LFNG;EOGT;XXYLT1;OGT;GALNT8
KEGG_2021_Human	Viral myocarditis	18/60	7.318199e-01	9.999967e-01	0	0	8.707617e-01	2.718699e-01	CD86;CD80;HLA-DMA;HLA-DMB;CD40LG;SGCB;CD28;HLA-DPB1;CYCS;HLA-DRA;DMD;FYN;HLA-DOA;HLA-DOB;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Protein processing in endoplasmic reticulum	53/171	7.354474e-01	9.999967e-01	0	0	9.122424e-01	2.803104e-01	TRAM1;UBXN1;UBXN2A;UBE2D2;HERPUD1;SEC61A1;MAN1A2;SEC61G;UBXN8;SEC61B;SEC63;SEC13;SSR4;SSR2;SSR3;TRAF2;PDIA6;DDOST;SELENOS;DNAJB11;CANX;MAN1B1;ATF4;PRKN;RPN2;RPN1;CUL1;ATXN3;DNAJB1;ERLEC1;LMAN1;MAPK9;MAPK8;HSPH1;BAG2;MAN1C1;HSPA8;MBTPS1;XBP1;SEC24A;DNAJC5B;EDEM1;AMFR;EIF2AK3;EIF2AK4;HSPA2;UBE2G2;DNAJC10;BCL2;STT3A;STUB1;P4HB;MBTPS2
KEGG_2021_Human	Other glycan degradation	5/18	7.591696e-01	9.999967e-01	0	0	7.816038e-01	2.153554e-01	FUCA1;FUCA2;HEXA;AGA;MAN2C1
KEGG_2021_Human	Amino sugar and nucleotide sugar metabolism	14/48	7.600106e-01	9.999967e-01	0	0	8.366063e-01	2.295839e-01	PMM1;UXS1;GFPT2;HEXA;GFPT1;UAP1;GMPPB;NANP;UGDH;GNPDA2;PGM3;GNPNAT1;GFUS;GNE
KEGG_2021_Human	Antigen processing and presentation	23/78	7.797693e-01	9.999967e-01	0	0	8.494716e-01	2.113122e-01	HSPA8;CIITA;HSPA4;KLRC4;CD8B2;HSPA2;HLA-DMA;HLA-DMB;CD8B;IFNG;CD8A;CANX;RFX5;RFXAP;HLA-DPB1;HLA-DRA;KLRC1;HLA-DOA;HLA-DOB;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Diabetic cardiomyopathy	62/203	7.919784e-01	9.999967e-01	0	0	8.927594e-01	2.082104e-01	NDUFA13;NDUFA11;NDUFA12;COX4I1;NDUFA10;SLC2A4;GYS2;PPP1CC;MPC1;AKT1;UQCRFS1;PDK2;PARP1;NDUFC1;SDHA;COX7A2L;NDUFS8;NDUFS7;TBC1D4;NDUFS6;VDAC3;NDUFS3;VDAC2;VDAC1;PLCB1;SLC25A5;SLC25A4;NDUFB9;CAMK2D;NDUFB8;NDUFB7;NDUFB10;NDUFB11;NDUFB5;NDUFB4;ATP5MC2;PIK3R3;ATP5MC3;UQCR11;PIK3R1;UQCR10;PDHB;ATP5MC1;MAPK9;ATP5F1A;MAPK8;ATP5F1B;CYC1;NDUFV3;NDUFV2;NDUFV1;SMAD2;NDUFA9;NDUFA8;NDUFA7;ATP5PD;PDHA1;GFPT2;NDUFA3;GFPT1;NDUFA2;NDUFAB1
KEGG_2021_Human	Tyrosine metabolism	10/36	7.980786e-01	9.999967e-01	0	0	7.814380e-01	1.762519e-01	GSTZ1;LRTOMT;MAOB;GOT1;HGD;GOT2;MIF;COMT;FAH;ADH5
KEGG_2021_Human	Riboflavin metabolism	2/8	7.990259e-01	9.999967e-01	0	0	6.774357e-01	1.519908e-01	FLAD1;RFK
KEGG_2021_Human	Thermogenesis	70/232	8.372827e-01	9.999967e-01	0	0	8.769784e-01	1.557456e-01	NDUFA13;KDM1A;NDUFA11;NDUFA12;COX4I1;NDUFA10;LIPE;DPF3;PRKG2;UQCRFS1;PRKACB;HRAS;COA7;PRKG1;COA5;PRKAB2;ACTL6A;NDUFC1;SDHA;CREB3;COX7A2L;NDUFS8;NDUFS7;NDUFS6;NDUFS3;MGLL;NDUFB9;KDM3A;NDUFB8;NDUFB7;NDUFB10;NDUFB11;NDUFB5;COX18;NDUFB4;COX17;ATP5MC2;ATP5MC3;UQCR11;UQCR10;ADCY6;ATP5MC1;ATP5F1A;ATP5F1B;COX11;CYC1;NDUFV3;NDUFV2;NDUFV1;ATP5MF;COX10;COA4;NDUFA9;SMARCE1;COA3;NDUFA8;NDUFA7;ATP5PD;COA1;NDUFA3;NDUFA2;NDUFAF8;NDUFAF6;RHEB;NDUFAF5;NDUFAB1;RPS6KB2;NDUFAF2;NDUFAF3;COX20
KEGG_2021_Human	One carbon pool by folate	5/20	8.406363e-01	9.999967e-01	0	0	6.772888e-01	1.175747e-01	MTHFD1;SHMT2;SHMT1;MTHFD2L;GART
KEGG_2021_Human	Circadian rhythm	8/31	8.516203e-01	9.999967e-01	0	0	7.066356e-01	1.134959e-01	PRKAB2;PER3;CRY2;BHLHE41;CUL1;CRY1;RORA;CLOCK
KEGG_2021_Human	Basal transcription factors	12/45	8.560700e-01	9.999967e-01	0	0	7.386519e-01	1.147888e-01	TAF6L;GTF2A2;ERCC3;TAF11;TAF4B;TAF5;TAF9B;GTF2F1;GTF2H3;MNAT1;TAF5L;TAF2
KEGG_2021_Human	Phenylalanine metabolism	4/17	8.630683e-01	9.999967e-01	0	0	6.251882e-01	9.206615e-02	GOT1;MAOB;GOT2;MIF
KEGG_2021_Human	Primary bile acid biosynthesis	4/17	8.630683e-01	9.999967e-01	0	0	6.251882e-01	9.206615e-02	SCP2;HSD17B4;CYP7B1;SLC27A5
KEGG_2021_Human	Prion disease	82/273	8.657196e-01	9.999967e-01	0	0	8.710312e-01	1.255976e-01	NDUFA13;NDUFA11;NDUFA12;COX4I1;NDUFA10;PSMD8;PPP3CB;TUBA1B;PSMD7;PPP3CC;TUBB1;PSMD1;UQCRFS1;PRKACB;CSNK2A1;TUBB;NDUFC1;SDHA;PSMA5;CREB3;COX7A2L;TUBB2A;NDUFS8;NDUFS7;NDUFS6;VDAC3;NDUFS3;VDAC2;VDAC1;SLC25A5;SLC25A4;ATF4;NDUFB9;NDUFB8;NDUFB7;NDUFB10;NDUFB11;NDUFB5;NDUFB4;ATP5MC2;PIK3R3;ATP5MC3;UQCR11;PIK3R1;UQCR10;PSMA8;ATP5MC1;PSMB6;PSMB7;STIP1;MAPK9;ATP5F1A;TUBA3D;MAPK8;ATP5F1B;C9;CCL5;FYN;CACNA1S;CYC1;NDUFV3;NDUFV2;NDUFV1;NDUFA9;HSPA8;PRNP;NDUFA8;NDUFA7;ATP5PD;CAV2;NDUFA3;NDUFA2;EIF2AK3;HSPA2;SOD1;SEM1;PSMC5;PSMC3;PSMC4;NDUFAB1;CYCS;TUBA8
KEGG_2021_Human	Cell adhesion molecules	43/148	8.662183e-01	9.999967e-01	0	0	8.312983e-01	1.193897e-01	CD86;ITGB1;CNTNAP2;NLGN1;SDC4;CD80;ICAM2;NRXN3;PTPRM;PTPRF;HLA-DMA;HLA-DMB;CLDN23;NRCAM;HLA-DOA;ICOS;TIGIT;HLA-DOB;HLA-DQA1;HLA-DPA1;JAM3;NLGN4Y;CADM1;ITGA4;CD8B2;SELP;CLDN5;CLDN4;CD40LG;CD8B;CD8A;CLDN7;CD28;HLA-DPB1;HLA-DRA;CD226;ESAM;ITGA6;PDCD1;NECTIN3;CD22;HLA-DRB1;HLA-DQB1
KEGG_2021_Human	Pantothenate and CoA biosynthesis	5/21	8.719706e-01	9.999967e-01	0	0	6.349108e-01	8.698254e-02	ALDH3A2;PANK3;ALDH1B1;PANK1;AASDHPPT
KEGG_2021_Human	Proteasome	12/46	8.768054e-01	9.999967e-01	0	0	7.168732e-01	9.424748e-02	PSMB6;PSMD8;PSMA5;SEM1;PSMB7;PSMC5;PSMD7;IFNG;PSMC3;PSMC4;PSMD1;PSMA8
KEGG_2021_Human	Autoimmune thyroid disease	14/53	8.791446e-01	9.999967e-01	0	0	7.290763e-01	9.390934e-02	CD86;CD80;HLA-DMA;HLA-DMB;CD40LG;CD28;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DOB;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	TGF-beta signaling pathway	26/94	8.879019e-01	9.999967e-01	0	0	7.762888e-01	9.229613e-02	ZFYVE9;CUL1;MICOS10-NBL1;LTBP1;ACVR1C;PPP2R1B;AMH;E2F5;TGIF1;SMAD2;LEFTY1;TGIF2;SMURF2;NOG;RGMB;ACVR2B;SMAD5;BMP6;RBL1;IFNG;BAMBI;ID2;RPS6KB2;ID3;NBL1;BMPR1A
KEGG_2021_Human	T cell receptor signaling pathway	29/104	8.884028e-01	9.999967e-01	0	0	7.849934e-01	9.288829e-02	PIK3R3;CD3G;PIK3R1;CD3D;MALT1;MAPK9;PPP3CB;MAPK8;PPP3CC;GRAP2;NCK2;AKT1;FYN;ICOS;PAK3;HRAS;NCK1;CD8B2;DLG1;CD40LG;TEC;CD8B;IFNG;CD8A;LCK;CD28;PRKCQ;CD247;PDCD1
KEGG_2021_Human	Folate biosynthesis	6/26	9.038163e-01	9.999967e-01	0	0	6.094248e-01	6.163058e-02	CBR1;MOCS2;TPH1;AKR1B1;PCBD1;PTS
KEGG_2021_Human	Regulation of lipolysis in adipocytes	14/55	9.110310e-01	9.999967e-01	0	0	6.934079e-01	6.461063e-02	PDE3B;PTGER3;PIK3R3;ADRB2;PIK3R1;ADCY6;GNAI1;PTGS1;LIPE;AKT1;PRKG2;PRKACB;PRKG1;MGLL
KEGG_2021_Human	Pentose and glucuronate interconversions	8/34	9.158707e-01	9.999967e-01	0	0	6.249606e-01	5.492156e-02	UGDH;RPE;DCXR;AKR1A1;SORD;AKR1B1;CRYL1;XYLB
KEGG_2021_Human	Thiamine metabolism	3/15	9.164413e-01	9.999967e-01	0	0	5.079263e-01	4.432027e-02	AK2;AK5;NTPCR
KEGG_2021_Human	ABC transporters	11/45	9.189155e-01	9.999967e-01	0	0	6.570340e-01	5.555952e-02	ABCC3;ABCD2;ABCG5;ABCD3;ABCA5;ABCB7;ABCB4;ABCC5;ABCB5;ABCB9;ABCC12
KEGG_2021_Human	Huntington disease	90/306	9.198997e-01	9.999967e-01	0	0	8.447989e-01	7.053280e-02	NDUFA13;NDUFA11;NDUFA12;COX4I1;NDUFA10;CLTB;CLTA;PSMD8;TUBA1B;PSMD7;ACTR1B;TUBB1;PSMD1;UQCRFS1;TUBB;NDUFC1;TRAF2;SDHA;PSMA5;CREB3;COX7A2L;TUBB2A;NDUFS8;NDUFS7;NDUFS6;VDAC3;NDUFS3;TFAM;ULK2;VDAC2;VDAC1;PLCB1;SLC25A5;SLC25A4;DCTN5;NDUFB9;HDAC2;NDUFB8;NDUFB7;NDUFB10;NDUFB11;DNAH8;HDAC1;NDUFB5;NDUFB4;DCTN3;DNAH6;ATP5MC2;ATP5MC3;UQCR11;UQCR10;PSMA8;ATP5MC1;PSMB6;PSMB7;MAPK9;ATP5F1A;TUBA3D;MAPK8;ATP5F1B;ATG101;POLR2B;POLR2D;POLR2E;CYC1;NDUFV3;POLR2H;NDUFV2;POLR2I;NDUFV1;POLR2L;NDUFA9;NDUFA8;DNAH11;NDUFA7;ATP5PD;POLR2J2;NDUFA3;NDUFA2;SOD1;SEM1;PSMC5;REST;PSMC3;PSMC4;NDUFAB1;CYCS;TAF4B;DNAL1;TUBA8
KEGG_2021_Human	Hedgehog signaling pathway	14/56	9.241471e-01	9.999967e-01	0	0	6.768475e-01	5.339247e-02	EVC2;SMURF2;CUL1;EFCAB7;DISP1;MOSMO;HHAT;GRK3;EVC;KIF3A;BCL2;GAS1;PRKACB;CDON
KEGG_2021_Human	Sphingolipid metabolism	12/49	9.249292e-01	9.999967e-01	0	0	6.586006e-01	5.139591e-02	ACER2;UGT8;CERS6;ASAH2;CERK;SGMS1;SPTLC3;SPHK1;KDSR;PLPP2;PLPP1;SGPP1
KEGG_2021_Human	Retrograde endocannabinoid signaling	41/148	9.291894e-01	9.999967e-01	0	0	7.774634e-01	5.709901e-02	NDUFB9;FAAH;NDUFA13;NDUFB8;NDUFB7;NDUFA11;NDUFB10;NDUFA12;NDUFB11;NDUFB5;NDUFB4;NDUFA10;ABHD6;ADCY6;GNAI1;MAPK9;MAPK8;GNG7;GNG8;CACNA1S;NDUFV3;NDUFV2;PRKACB;NDUFV1;GABRD;NDUFA9;NDUFA8;NDUFA7;NDUFA3;NDUFA2;NDUFC1;GNG11;NDUFS8;NDUFS7;NDUFS6;NDUFAB1;NAPEPLD;NDUFS3;GNB5;PLCB1;MGLL
KEGG_2021_Human	Non-alcoholic fatty liver disease	43/155	9.318793e-01	9.999967e-01	0	0	7.789320e-01	5.495518e-02	NDUFB9;NDUFA13;NDUFB8;NDUFB7;NDUFA11;NDUFB10;NDUFA12;NDUFB11;NDUFB5;COX4I1;NDUFB4;NDUFA10;PIK3R3;UQCR11;PIK3R1;UQCR10;MAPK9;MAPK8;AKT1;UQCRFS1;CYC1;NDUFV3;NDUFV2;NDUFV1;NDUFA9;NDUFA8;PRKAB2;XBP1;NDUFA7;NDUFA3;NDUFA2;EIF2AK3;NDUFC1;TRAF2;SDHA;COX7A2L;NDUFS8;NDUFS7;NDUFS6;NDUFAB1;NDUFS3;CYCS;ATF4
KEGG_2021_Human	Mitophagy	17/68	9.399767e-01	9.999967e-01	0	0	6.767001e-01	4.188787e-02	PRKN;FIS1;CSNK2A1;CITED2;BNIP3;EIF2AK3;RRAS2;MITF;MAPK9;MAPK8;UBB;FUNDC1;E2F1;PGAM5;HRAS;TBC1D15;ATF4
KEGG_2021_Human	Inflammatory bowel disease	16/65	9.446628e-01	9.999967e-01	0	0	6.628884e-01	3.773641e-02	SMAD2;IL23R;RORA;HLA-DMA;HLA-DMB;IFNG;IL23A;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DOB;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1;IL12RB2
KEGG_2021_Human	SNARE interactions in vesicular transport	7/33	9.526623e-01	9.999967e-01	0	0	5.467575e-01	2.651486e-02	VAMP8;GOSR2;STX8;STX18;BNIP1;USE1;BET1
KEGG_2021_Human	Ether lipid metabolism	11/49	9.612868e-01	9.999967e-01	0	0	5.876966e-01	2.320372e-02	UGT8;PLA2G12A;PLA2G4C;AGPS;GDPD1;PAFAH1B3;PLPP2;PLA2G7;PLPP1;SELENOI;PAFAH2
KEGG_2021_Human	Th1 and Th2 cell differentiation	23/92	9.618900e-01	9.999967e-01	0	0	6.764050e-01	2.628187e-02	MAML2;CD3G;CD3D;MAPK9;PPP3CB;HLA-DMA;MAPK8;PPP3CC;HLA-DMB;IFNG;LCK;IL2RA;HLA-DPB1;HLA-DRA;PRKCQ;CD247;HLA-DOA;HLA-DOB;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1;IL12RB2
KEGG_2021_Human	Endocrine and other factor-regulated calcium reabsorption	12/53	9.635202e-01	9.999967e-01	0	0	5.941690e-01	2.208038e-02	DNM3;SLC8A3;FXYD2;CLTB;CLTA;ATP1B3;ATP2B1;ATP1B1;PLCB1;PRKACB;ESR1;ADCY6
KEGG_2021_Human	Th17 cell differentiation	27/107	9.673309e-01	9.999967e-01	0	0	6.847119e-01	2.274248e-02	IL23R;RORA;CD3G;AHR;CD3D;IL27RA;MAPK9;PPP3CB;HLA-DMA;MAPK8;PPP3CC;HLA-DMB;HLA-DOA;HLA-DOB;HLA-DQA1;HLA-DPA1;SMAD2;IFNG;IL23A;LCK;IL2RA;HLA-DPB1;HLA-DRA;PRKCQ;CD247;HLA-DRB1;HLA-DQB1
KEGG_2021_Human	Fat digestion and absorption	9/43	9.715902e-01	9.999967e-01	0	0	5.374100e-01	1.548879e-02	PNLIPRP1;ABCG5;PLA2G12A;CLPS;MOGAT2;GOT2;PLPP2;ACAT2;PLPP1
KEGG_2021_Human	Porphyrin and chlorophyll metabolism	9/43	9.715902e-01	9.999967e-01	0	0	5.374100e-01	1.548879e-02	EPRS1;UROS;CPOX;HCCS;PPOX;FXN;COX10;EARS2;HMOX2
KEGG_2021_Human	Renin secretion	16/69	9.716760e-01	9.999967e-01	0	0	6.126756e-01	1.760395e-02	PTGER4;GUCY1A1;GUCY1B1;PDE3B;ADRB2;ADCY6;GNAI1;PPP3CB;PPP3CC;PDE3A;PRKG2;CALM3;CACNA1S;PLCB1;CALM1;PRKACB
KEGG_2021_Human	p53 signaling pathway	17/73	9.734741e-01	9.999967e-01	0	0	6.160497e-01	1.656191e-02	CDKN2A;GORAB;EI24;SIAH1;TNFRSF10A;CDK6;ZMAT3;CHEK2;SESN1;PERP;CCNG1;CDK2;BCL2;CYCS;ATM;GTSE1;ATR
KEGG_2021_Human	Bacterial invasion of epithelial cells	18/77	9.751721e-01	9.999967e-01	0	0	6.190757e-01	1.556440e-02	ITGB1;SEPTIN1;CAV2;SEPTIN2;CLTB;CLTA;PIK3R3;WASL;PIK3R1;SEPTIN11;PTK2;CD2AP;SEPTIN8;DNM3;ACTR3C;CTTN;MET;VCL
KEGG_2021_Human	Mucin type O-glycan biosynthesis	7/36	9.762372e-01	9.999967e-01	0	0	4.900865e-01	1.178641e-02	GALNT12;GALNT11;GALNT6;GALNT5;GCNT4;ST3GAL1;GALNT8
KEGG_2021_Human	Central carbon metabolism in cancer	16/70	9.762405e-01	9.999967e-01	0	0	6.012847e-01	1.445866e-02	PDGFRA;PDHA1;GLS2;IDH2;PIK3R3;PDHB;PIK3R1;GLS;SIRT3;PFKL;KIT;AKT1;HRAS;MET;PFKM;FGFR2
KEGG_2021_Human	Amyotrophic lateral sclerosis	103/364	9.768194e-01	9.999967e-01	0	0	7.989981e-01	1.873926e-02	NDUFA13;NUP107;NDUFA11;NDUFA12;NDUFA10;PSMD8;PSMD7;TUBB1;PSMD1;SDHA;NUP93;COX7A2L;ULK2;SRSF3;VDAC1;SRSF7;ATF4;PFN2;NUP205;SEH1L;NDUFB10;NDUFB11;ATP5MC2;ATP5MC3;ATP5MC1;NUP85;ATG101;NUP88;CYC1;NDUFV3;NDUFV2;NDUFV1;DNAH11;XBP1;NUP155;ALYREF;EIF2AK3;RAB39B;SEM1;BCL2;CYCS;HNRNPA1L2;DNAL1;TUBA8;COX4I1;PPP3CB;TUBA1B;ACTR1B;PPP3CC;NEFL;UQCRFS1;NEFH;NDC1;SEC13;NCBP1;NUP133;TUBB;SIGMAR1;NDUFC1;TRAF2;PSMA5;TUBB2A;NDUFS8;ALS2;NDUFS7;NDUFS6;NDUFS3;NUP54;PRKN;DCTN5;NDUFB9;NDUFB8;TOMM40;NDUFB7;DNAH8;NDUFB5;NDUFB4;DCTN3;DNAH6;UQCR11;UQCR10;PSMA8;PSMB6;PSMB7;ATP5F1A;TUBA3D;ATP5F1B;NUP43;HNRNPA1;RANBP2;NDUFA9;NDUFA8;NDUFA7;ATP5PD;NDUFA3;NDUFA2;SOD1;PSMC5;PSMC3;PSMC4;NDUFAB1;NUP35;TARDBP
KEGG_2021_Human	Mineral absorption	13/60	9.805756e-01	9.999967e-01	0	0	5.613440e-01	1.101107e-02	SLC6A19;SLC11A2;MT1X;ATP1B3;ATP2B1;ATP1B1;SLC8A3;SLC9A3;FXYD2;TRPM7;SLC39A4;HMOX2;MT1E
KEGG_2021_Human	Progesterone-mediated oocyte maturation	24/100	9.806067e-01	9.999967e-01	0	0	6.405658e-01	1.254473e-02	SPDYC;PLK1;PDE3B;PIK3R3;SPDYE18;BRAF;PIK3R1;KIF22;PKMYT1;ANAPC10;ADCY6;GNAI1;ANAPC11;CCNB3;MAPK9;MAPK8;CDC23;CDC16;CDK2;AKT1;ANAPC4;ANAPC5;PRKACB;MAD1L1
KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	7/37	9.812829e-01	9.999967e-01	0	0	4.737148e-01	8.950593e-03	FXYD2;PIK3R3;ATP1B3;PIK3R1;ATP1B1;SGK1;NR3C2
KEGG_2021_Human	Glioma	17/75	9.812875e-01	9.999967e-01	0	0	5.947175e-01	1.123410e-02	PDGFRA;CAMK2D;CAMK1D;CDKN2A;EGF;PDGFA;PIK3R3;BRAF;PIK3R1;CDK6;CAMK4;E2F1;AKT1;CALM3;CAMK1;CALM1;HRAS
KEGG_2021_Human	Taste transduction	20/86	9.815988e-01	9.999967e-01	0	0	6.147713e-01	1.141792e-02	KCNK5;CHRM3;TAS2R50;TAS2R30;TAS2R20;TAS2R31;TAS2R10;TAS2R43;HTR3C;TAS2R13;TAS2R46;TAS2R14;TAS2R19;ADCY6;TAS2R3;PLCB1;SCN2A;PRKACB;SCN3A;TAS2R4
KEGG_2021_Human	Glycosphingolipid biosynthesis	9/45	9.816371e-01	9.999967e-01	0	0	5.074780e-01	9.405411e-03	B4GALT2;ST8SIA1;HEXA;SLC33A1;GCNT2;ST3GAL5;NAGA;ST3GAL1;ST6GALNAC6
KEGG_2021_Human	Melanoma	16/72	9.834375e-01	9.999967e-01	0	0	5.797234e-01	9.682065e-03	PDGFRA;CDKN2A;EGF;PDGFA;PIK3R3;MITF;BRAF;PIK3R1;FGF2;CDK6;FGF9;PDGFD;E2F1;AKT1;HRAS;MET
KEGG_2021_Human	Toxoplasmosis	27/112	9.842441e-01	9.999967e-01	0	0	6.441929e-01	1.023068e-02	ITGB1;CIITA;GNAI1;MAPK9;HLA-DMA;MAPK8;HLA-DMB;AKT1;HLA-DOA;CCR5;HLA-DOB;HLA-DQA1;HLA-DPA1;HSPA8;IL10RA;HSPA2;IRGM;CD40LG;IFNG;BCL2;HLA-DPB1;CYCS;HLA-DRA;ITGA6;HLA-DRB1;BIRC3;HLA-DQB1
KEGG_2021_Human	Glycerophospholipid metabolism	23/98	9.848880e-01	9.999967e-01	0	0	6.220126e-01	9.471609e-03	CDS1;AGPAT5;DGKE;PCYT1B;PLA2G12A;PCYT2;PLA2G4C;LCLAT1;CRLS1;SELENOI;AGPAT4;PLPP5;PTDSS1;GPAM;GPAT4;ETNK1;PEMT;GPD1L;ADPRM;LPIN1;PLPP2;DGKI;PLPP1
KEGG_2021_Human	Amphetamine addiction	15/69	9.855022e-01	9.999967e-01	0	0	5.636187e-01	8.231038e-03	CAMK2D;HDAC2;MAOB;HDAC1;SIRT1;PPP1CC;CREB3;PPP3CB;PPP3CC;CAMK4;CALM3;CALM1;PRKACB;SLC18A2;ATF4
KEGG_2021_Human	Longevity regulating pathway	24/102	9.858564e-01	9.999967e-01	0	0	6.240474e-01	8.889280e-03	HSPA8;PRKAB2;HDAC2;HDAC1;PIK3R3;PIK3R1;HSPA2;SIRT1;FOXO1;ADCY6;SOD1;CREB3;ATG101;RHEB;SESN1;CAMK4;RPS6KB2;AKT1;EIF4E2;PRKACB;HRAS;EIF4E;ATF4;APPL1
KEGG_2021_Human	Ascorbate and aldarate metabolism	5/30	9.865137e-01	9.999967e-01	0	0	4.060698e-01	5.513639e-03	ALDH3A2;UGDH;ALDH1B1;AKR1A1;ALDH9A1
KEGG_2021_Human	Pentose phosphate pathway	5/30	9.865137e-01	9.999967e-01	0	0	4.060698e-01	5.513639e-03	TKTL1;PFKL;RPE;ALDOC;PFKM
KEGG_2021_Human	Platelet activation	30/124	9.871957e-01	9.999967e-01	0	0	6.470970e-01	8.339129e-03	ITGB1;GUCY1B1;ITGB3;ITGA2B;PIK3R3;PIK3R1;ADCY6;GNAI1;MYLK;PTGS1;RAP1B;PPP1CC;TBXA2R;AKT1;PRKG2;FYN;PRKACB;PRKG1;P2RY12;GUCY1A1;PTGIR;VWF;GP1BB;ITGA2;PLA2G4C;GP6;VAMP8;GP9;PLCB1;F2RL3
KEGG_2021_Human	Small cell lung cancer	21/92	9.876805e-01	9.999967e-01	0	0	5.999177e-01	7.436571e-03	ITGB1;ITGA2;ITGA2B;PIK3R3;TRAF2;TRAF1;PIK3R1;FHIT;PTK2;CDK6;COL4A4;COL4A3;TRAF5;CDK2;E2F1;BCL2;AKT1;CYCS;ITGA6;SKP2;BIRC3
KEGG_2021_Human	Taurine and hypotaurine metabolism	1/11	9.877516e-01	9.999967e-01	0	0	2.031392e-01	2.503491e-03	ADO
KEGG_2021_Human	Carbohydrate digestion and absorption	9/47	9.883114e-01	9.999967e-01	0	0	4.806967e-01	5.651753e-03	AMY2B;FXYD2;PIK3R3;AKT1;ATP1B3;PIK3R1;SLC37A4;ATP1B1;PLCB1
KEGG_2021_Human	Viral protein interaction with cytokine and cytokine receptor	23/100	9.891197e-01	9.999967e-01	0	0	6.057655e-01	6.627017e-03	CXCL9;IL10RA;CXCR5;IL20RB;TNFRSF10A;CCL5;IL2RA;CCR9;XCL2;CCR8;XCL1;ACKR3;CCR7;CCR6;CCL19;CCR5;CCR4;CCL28;CCR10;CCR3;PF4V1;CCR2;PF4
KEGG_2021_Human	Rheumatoid arthritis	21/93	9.896250e-01	9.999967e-01	0	0	5.915412e-01	6.169283e-03	CD86;ATP6V1G2;CD80;HLA-DMA;HLA-DMB;IFNG;IL23A;CCL5;ATP6V0A2;CD28;HLA-DPB1;HLA-DRA;LTB;HLA-DOA;ATP6V0E2;ATP6V1E2;HLA-DOB;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Galactose metabolism	5/31	9.897482e-01	9.999967e-01	0	0	3.904226e-01	4.023179e-03	B4GALT2;PFKL;AKR1B1;PFKM;GANC
KEGG_2021_Human	Collecting duct acid secretion	4/27	9.909285e-01	9.999967e-01	0	0	3.531034e-01	3.217789e-03	ATP6V1G2;ATP6V0A2;ATP6V0E2;ATP6V1E2
KEGG_2021_Human	Long-term depression	12/60	9.910721e-01	9.999967e-01	0	0	5.072535e-01	4.549030e-03	GNAZ;GUCY1A1;GUCY1B1;PPP2R1B;PLA2G4C;GNA12;PRKG2;BRAF;PLCB1;HRAS;PRKG1;GNAI1
KEGG_2021_Human	Starch and sucrose metabolism	6/36	9.915252e-01	9.999967e-01	0	0	4.059797e-01	3.455264e-03	GYS2;PYGB;AMY2B;TREH;AGL;GANC
KEGG_2021_Human	Renin-angiotensin system	3/23	9.926090e-01	9.999967e-01	0	0	3.045737e-01	2.259467e-03	NLN;LNPEP;THOP1
KEGG_2021_Human	Glycosaminoglycan biosynthesis	10/53	9.926315e-01	9.999967e-01	0	0	4.718970e-01	3.490030e-03	B4GALT2;EXT2;EXTL2;FUT8;GLCE;UST;B3GALT6;B4GALT7;ST3GAL1;HS3ST1
KEGG_2021_Human	Glutathione metabolism	11/57	9.926811e-01	9.999967e-01	0	0	4.851980e-01	3.564193e-03	GGCT;NAT8B;RRM1;GPX4;GSTA4;GSTP1;MGST3;GSS;IDH2;SMS;GSTM5
KEGG_2021_Human	Bladder cancer	7/41	9.930727e-01	9.999967e-01	0	0	4.178587e-01	2.904721e-03	RASSF1;RPS6KA5;CDKN2A;EGF;E2F1;BRAF;HRAS
KEGG_2021_Human	Gap junction	19/88	9.932366e-01	9.999967e-01	0	0	5.584294e-01	3.789721e-03	PDGFRA;GUCY1A1;GUCY1B1;EGF;TUBB;PDGFA;ADCY6;GNAI1;TUBA1B;TUBA3D;TUBB2A;PDGFD;TUBB1;PRKG2;PLCB1;HRAS;PRKACB;PRKG1;TUBA8
