Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Neutrophil extracellular trap formation	45/189	2.816212e-03	1.810422e-02	0	0	1.666700e+00	9.787467e+00	HDAC4;ITGAM;SIGLEC9;HDAC3;SELPLG;NCF1;NCF2;NCF4;C5AR1;ITGB2;FPR1;PIK3CD;FPR2;PIK3CB;MACROH2A1;ACTG1;HDAC7;FCGR3B;CLEC7A;CASP4;PLCG2;RAC2;MAPK1;RAC1;FCGR1A;ATG7;H3-3A;H3-3B;MAPK3;MAP2K1;MAP2K2;CR1;SYK;PRKCB;CYBB;CYBA;MAPK14;NFKB1;MAPK13;FCGR2A;PPIF;TLR8;PADI4;RAF1;TLR4
KEGG_2021_Human	Growth hormone synthesis, secretion and action	31/119	2.903735e-03	1.829353e-02	0	0	1.876732e+00	1.096342e+01	GSK3B;ADCY4;ITPR2;PIK3CD;ADCY3;IRS2;PIK3CB;CRKL;GNAI2;PLCG2;EP300;MAPK1;MAP2K6;MAPK3;STAT5A;STAT5B;MAP2K1;CREBBP;MAP2K2;MAP3K1;PRKCB;STAT3;MAPK14;MAPK13;ADCY10;GNAQ;GRB2;GHRL;RAF1;CRK;CREB5
KEGG_2021_Human	Thyroid cancer	13/37	3.264480e-03	2.016297e-02	0	0	2.880261e+00	1.648850e+01	TCF7L2;MAP2K1;MAP2K2;GADD45B;GADD45A;TPM3;RXRB;RXRA;MAPK1;BAX;CTNNB1;BAK1;MAPK3
KEGG_2021_Human	VEGF signaling pathway	18/59	3.563620e-03	2.135805e-02	0	0	2.335805e+00	1.316688e+01	MAP2K1;MAP2K2;PRKCB;BAD;PIK3CD;PIK3CB;MAPK14;MAPK13;VEGFA;CASP9;MAPKAPK3;MAPKAPK2;RAC2;PLCG2;MAPK1;RAC1;RAF1;MAPK3
KEGG_2021_Human	NOD-like receptor signaling pathway	43/181	3.593577e-03	2.135805e-02	0	0	1.661404e+00	9.351393e+00	RNASEL;NLRX1;ITPR2;CXCL1;TXN;NLRC4;NOD2;MEFV;PYCARD;PSTPIP1;CASP5;IFI16;NAMPT;CASP4;MAPK1;MFN2;FADD;JAK1;MAPK3;IFNAR2;GABARAPL1;RIPK3;CARD8;PRKCD;CARD6;CYBB;CYBA;TYK2;MAPK14;NFKB1;RHOA;MAPK13;NFKBIA;NLRP12;AIM2;TXNIP;TAB3;TLR4;NAIP;MYD88;IRF9;IFNAR1;NFKBIB
KEGG_2021_Human	Epstein-Barr virus infection	47/202	3.724194e-03	2.172446e-02	0	0	1.617204e+00	9.044870e+00	PSMD13;PIK3CD;PIK3CB;RBPJ;ICAM1;RELB;CASP9;CCND3;BCL2L11;PSMD4;PSMD2;SAP30L;PLCG2;E2F3;FADD;RAC1;BAK1;BID;JAK1;MAP2K6;LYN;IFNAR2;ENTPD1;GADD45B;SYK;GADD45A;STAT3;HLA-B;HLA-C;HLA-A;TYK2;HLA-F;MAPK14;NFKB1;HLA-E;MAPK13;NFKBIA;NEDD4;BTK;BAX;VIM;NFKBIE;CD44;MYD88;IRF9;IFNAR1;NFKBIB
KEGG_2021_Human	Toxoplasmosis	29/112	4.269745e-03	2.445400e-02	0	0	1.860787e+00	1.015283e+01	LAMA1;LAMC1;PIK3CG;PIK3R5;GNAI2;CASP9;ALOX5;MAPK1;MAP2K6;JAK1;MAPK3;IL10;IFNGR1;PDPK1;BAD;IL10RB;IFNGR2;HSPA6;STAT3;TYK2;MAPK14;NFKB1;TNFRSF1A;MAPK13;NFKBIA;PPIF;TLR4;MYD88;NFKBIB
KEGG_2021_Human	Regulation of actin cytoskeleton	49/218	6.314675e-03	3.552005e-02	0	0	1.546042e+00	7.830514e+00	ITGAM;ITGB4;ARPC1B;ARPC1A;ITGB2;PIK3CD;ITGAE;PIK3CB;CRKL;ACTG1;CFL1;RAC2;ITGAX;RAC1;MAP2K1;MAP2K2;ACTN1;RHOA;VAV1;SPATA13;MYH9;ITGA5;PFN1;RAF1;PPP1R12B;CRK;CXCR4;IQGAP1;IQGAP2;MYL12A;FGD3;GNA13;PAK1;RRAS;PDGFC;PIP5K1A;MAPK1;NCKAP1L;PAK2;MAPK3;GSN;LIMK2;ARPC4;ARPC5;SSH2;SSH3;PPP1CA;SSH1;PIKFYVE
KEGG_2021_Human	Hepatitis C	37/157	7.495668e-03	4.142343e-02	0	0	1.642642e+00	8.038153e+00	GSK3B;RNASEL;YWHAB;PIK3CD;FASLG;PIK3CB;CASP9;PPP2CB;RXRA;MAPK1;E2F3;FADD;BAK1;BID;YWHAG;JAK1;MAPK3;IFNAR2;MAP2K1;MAP2K2;BAD;STAT3;TYK2;CFLAR;YWHAZ;NFKB1;TNFRSF1A;NFKBIA;CLDN11;PSME3;PPP2R2D;BAX;CTNNB1;GRB2;RAF1;IRF9;IFNAR1
KEGG_2021_Human	Pathways in cancer	105/531	8.625460e-03	4.684517e-02	0	0	1.317634e+00	6.262761e+00	SPI1;CALML4;CRKL;IGF1R;FRAT1;CCND3;FRAT2;RASSF5;EP300;IL6R;IL13RA1;IFNAR2;IL15RA;MAP2K1;RALBP1;MAP2K2;IL4R;PRKCB;TPM3;DAPK2;HGF;DAPK3;RUNX1;RAF1;IFNAR1;NOTCH2;CTBP2;MGST2;TGFA;RASGRP2;STK4;HIF1A;RASGRP4;GNG10;BCL2L11;PLCG2;FADD;STAT5A;ZBTB17;STAT5B;CREBBP;GADD45B;GADD45A;NFKB1;NFKBIA;SP1;GNAQ;GNB2;GNB1;GNB4;GRB2;GSK3B;PTEN;PIK3CD;FASLG;PIK3CB;LAMC1;BBC3;CASP9;RAC2;RAC1;JAK1;NCOA1;ARHGEF11;GSTO2;IFNGR1;IFNGR2;NCOA3;ARNT;MMP9;RHOA;TGFBR2;RARA;CRK;CEBPA;RALB;LAMA1;ADCY4;ADCY3;CXCR4;CBL;GNAI2;RXRB;GNA13;RXRA;GNG5;ERBB2;STAT4;CTNNA1;MAPK1;STAT6;E2F3;BAK1;BID;CAMK2G;MAPK3;EGLN1;TCF7L2;EGLN2;BAD;TXNRD1;STAT3;VEGFA;CTNNB1;BAX
KEGG_2021_Human	Vibrio cholerae infection	15/50	8.822069e-03	4.710088e-02	0	0	2.278838e+00	1.078004e+01	ATP6V1A;ARF1;ATP6V0B;ATP6V0E1;ATP6AP1;ADCY3;TCIRG1;ACTG1;SEC61A2;KCNQ1;ATP6V1B2;PLCG2;ATP6V0D1;ATP6V1C1;ATP6V0A1
KEGG_2021_Human	T cell receptor signaling pathway	26/104	1.057160e-02	5.550088e-02	0	0	1.774071e+00	8.071284e+00	GSK3B;PIK3CD;CBLB;BCL10;PIK3CB;PAK1;MAPK1;MAP3K8;PAK2;MAPK3;IL10;MAP2K1;MAP2K2;PDPK1;MAPK14;NFKB1;RHOA;VAV1;MAPK13;NFKBIA;GRB2;LCP2;PTPN6;RAF1;NFKBIE;NFKBIB
KEGG_2021_Human	Glioma	20/75	1.142023e-02	5.897334e-02	0	0	1.934319e+00	8.650989e+00	MAP2K1;MAP2K2;GADD45B;PRKCB;GADD45A;PTEN;PIK3CD;TGFA;CALML4;PIK3CB;IGF1R;PLCG2;MAPK1;BAX;E2F3;GRB2;BAK1;RAF1;CAMK2G;MAPK3
KEGG_2021_Human	TNF signaling pathway	27/112	1.509259e-02	7.615437e-02	0	0	1.690415e+00	7.088844e+00	CEBPB;PIK3CD;CXCL1;PIK3CB;NOD2;ICAM1;CASP10;MAPK1;MAP3K8;FADD;MAP3K5;MAP2K6;MAPK3;MAP2K1;MLKL;RIPK3;CFLAR;TNFRSF1B;MAPK14;MMP9;NFKB1;TNFRSF1A;MAPK13;NFKBIA;TAB3;IL18R1;CREB5
KEGG_2021_Human	Glycosaminoglycan biosynthesis	15/53	1.540715e-02	7.615437e-02	0	0	2.098555e+00	8.757110e+00	CSGALNACT1;B4GALT1;CHST7;CHPF2;CSGALNACT2;HS2ST1;EXT1;NDST1;CHST11;DSE;CHST15;B3GNT2;EXTL3;B4GALT4;ST3GAL2
KEGG_2021_Human	Necroptosis	36/159	1.547263e-02	7.615437e-02	0	0	1.558488e+00	6.496840e+00	VPS4A;FASLG;PYGL;MACROH2A1;PYCARD;CHMP1A;TNFSF10;STAT4;STAT6;FADD;BID;CAMK2G;JAK1;IFNAR2;ZBP1;STAT5A;STAT5B;MLKL;RIPK3;IFNGR1;IFNGR2;STAT3;CYBB;TNFRSF10B;TYK2;CFLAR;TNFRSF1A;SPATA2L;CHMP2A;BAX;SQSTM1;TLR4;IRF9;FTL;IFNAR1;CHMP5
KEGG_2021_Human	Fluid shear stress and atherosclerosis	32/139	1.707608e-02	8.275329e-02	0	0	1.591969e+00	6.479435e+00	NCF1;NCF2;MGST2;PIK3CD;CALML4;TXN;PIK3CB;PRKCZ;ACTG1;ICAM1;THBD;RAC2;RAC1;MAP3K5;MAP2K6;MEF2A;GSTO2;IL1R1;DUSP1;IL1R2;CYBA;MAPK14;MMP9;NFKB1;RHOA;TNFRSF1A;MAPK13;VEGFA;PECAM1;CTNNB1;ARHGEF2;SQSTM1
KEGG_2021_Human	Galactose metabolism	10/31	1.794659e-02	8.565416e-02	0	0	2.530148e+00	1.017209e+01	HK3;GALE;MGAM2;B4GALT1;GLB1;GAA;GLA;HK2;PGM1;GALK1
KEGG_2021_Human	Notch signaling pathway	16/59	1.897054e-02	8.821355e-02	0	0	1.978210e+00	7.843342e+00	PSENEN;TLE4;NOTCH2;TLE3;CREBBP;CTBP2;PSEN1;RBPJ;APH1A;ADAM17;NCSTN;APH1B;ATXN1;NUMB;EP300;MAML3
KEGG_2021_Human	Lipid and atherosclerosis	46/215	1.904293e-02	8.821355e-02	0	0	1.449994e+00	5.743511e+00	GSK3B;NCF1;NCF2;NCF4;PIK3CD;CXCL1;FASLG;CALML4;PIK3CB;ICAM1;RXRB;PYCARD;CASP9;RXRA;TNFSF10;MAPK1;CD14;RAC1;BID;CAMK2G;MAP3K5;MAP2K6;MAPK3;ABCA1;LYN;PDPK1;BAD;STAT3;HSPA6;MIB2;CYBB;TNFRSF10B;CYBA;MAPK14;MMP9;RHOA;VAV1;NFKB1;TNFRSF1A;MAPK13;NFKBIA;BAX;ATF6;TLR4;ABCG1;MYD88
KEGG_2021_Human	NF-kappa B signaling pathway	25/104	1.949157e-02	8.898327e-02	0	0	1.683609e+00	6.629669e+00	BCL2A1;CXCL1;BCL10;ICAM1;TNFSF13B;RELB;PLCG2;TRIM25;CD14;LYN;GADD45B;TNFSF14;SYK;IL1R1;PRKCB;GADD45A;CFLAR;NFKB1;TNFRSF1A;NFKBIA;BTK;TAB3;LTBR;TLR4;MYD88
KEGG_2021_Human	Ras signaling pathway	49/232	2.000710e-02	9.003194e-02	0	0	1.426565e+00	5.580250e+00	PIK3CD;FASLG;CALML4;PIK3CB;ETS2;IGF1R;RASSF5;RAC2;RAC1;MAP2K1;RALBP1;MAP2K2;PRKCB;HGF;GAB1;GAB2;RHOA;RAF1;RAB5B;RAB5C;RALB;TGFA;RASGRP2;STK4;EFNA4;RASGRP4;GNG10;PAK1;RRAS;GNG5;PDGFC;PLCG2;ABL2;MAPK1;SHOC2;PAK2;MAPK3;BRAP;BAD;INSR;PLA2G2A;NFKB1;VEGFA;GNB2;GNB1;REL;GNB4;GRB2;RGL2
KEGG_2021_Human	Bladder cancer	12/41	2.207077e-02	9.697589e-02	0	0	2.198955e+00	8.385717e+00	MAP2K1;MAP2K2;DAPK2;ERBB2;DAPK3;MAPK1;E2F3;RAF1;MMP9;TYMP;MAPK3;VEGFA
KEGG_2021_Human	Viral myocarditis	16/60	2.216592e-02	9.697589e-02	0	0	1.933136e+00	7.363699e+00	LAMA1;ITGB2;HLA-B;HLA-C;HLA-A;HLA-F;ACTG1;ICAM1;HLA-E;CASP9;RAC2;ABL2;RAC1;BID;EIF4G3;CD55
KEGG_2021_Human	Thyroid hormone signaling pathway	28/121	2.292923e-02	9.894118e-02	0	0	1.601969e+00	6.047984e+00	NOTCH2;GSK3B;HDAC3;PIK3CD;PIK3CB;HIF1A;ACTG1;CASP9;RXRB;MED13;RXRA;PLCG2;EP300;MAPK1;MAPK3;NCOA1;NCOA2;MAP2K1;CREBBP;MAP2K2;PRKCB;PDPK1;BAD;NCOA3;MED13L;CTNNB1;RAF1;PLCD3
KEGG_2021_Human	Parathyroid hormone synthesis, secretion and action	25/106	2.439843e-02	1.038582e-01	0	0	1.641842e+00	6.096547e+00	GCM2;GCM1;ADCY4;ITPR2;ADCY3;ARRB2;GNAI2;GNA13;RXRB;AKAP13;RXRA;PDE4B;MAPK1;MAPK3;MEF2A;ARHGEF11;KL;MAP2K1;PRKCB;VDR;RHOA;SP1;GNAQ;RAF1;CREB5
KEGG_2021_Human	Viral carcinogenesis	43/203	2.660422e-02	1.117377e-01	0	0	1.431072e+00	5.190049e+00	HDAC4;SP100;HDAC3;YWHAB;PIK3CD;PIK3CB;RBPJ;HDAC7;CCND3;EP300;MAPK1;RAC1;BAK1;YWHAG;JAK1;MAPK3;LYN;STAT5A;STAT5B;CREBBP;GSN;SYK;BAD;ACTN1;STAT3;HLA-B;HLA-C;HLA-A;HLA-F;YWHAZ;RHOA;NFKB1;HLA-E;NFKBIA;HNRNPK;MAPKAPK2;REL;BAX;GRB2;LTBR;ATP6V0D1;IRF9;CREB5
KEGG_2021_Human	Th17 cell differentiation	25/107	2.718449e-02	1.126726e-01	0	0	1.621723e+00	5.846486e+00	HIF1A;RXRB;RXRA;MAPK1;STAT6;IL6R;JAK1;MAPK3;STAT5A;STAT5B;IL4R;IL1R1;IFNGR1;IFNGR2;STAT3;TYK2;MAPK14;NFKB1;RUNX1;TGFBR2;MAPK13;NFKBIA;RARA;NFKBIE;NFKBIB
KEGG_2021_Human	SNARE interactions in vesicular transport	10/33	2.780181e-02	1.137347e-01	0	0	2.309860e+00	8.275429e+00	STX16;SNAP23;STX6;VTI1A;STX5;VAMP1;STX3;SNAP29;YKT6;VAMP3
KEGG_2021_Human	Insulin resistance	25/108	3.020779e-02	1.219930e-01	0	0	1.602088e+00	5.606757e+00	GSK3B;PTEN;PIK3CD;IRS2;PIK3CB;PYGL;PRKCZ;RPS6KA1;MLX;PTPN1;PRKCB;PDPK1;INSR;PRKCD;STAT3;OGA;PRKAB1;NFKB1;TNFRSF1A;PPP1CA;NFKBIA;PPP1R3B;PPP1R3D;SLC27A3;CREB5
KEGG_2021_Human	Toll-like receptor signaling pathway	24/104	3.431693e-02	1.357235e-01	0	0	1.595459e+00	5.380073e+00	IFNAR2;MAP2K1;MAP2K2;PIK3CD;PIK3CB;MAPK14;NFKB1;MAPK13;NFKBIA;TLR1;TOLLIP;TLR9;TLR8;MAPK1;MAP3K8;CD14;FADD;RAC1;TLR5;TLR4;MYD88;IFNAR1;MAP2K6;MAPK3
KEGG_2021_Human	Focal adhesion	42/201	3.446947e-02	1.357235e-01	0	0	1.406218e+00	4.735693e+00	GSK3B;ITGB4;LAMA1;PTEN;ILK;PIK3CD;LAMC1;PIK3CB;MYL12A;CRKL;ACTG1;IGF1R;THBS3;PAK1;CCND3;PDGFC;ERBB2;RAC2;PIP5K1A;MAPK1;RAC1;PAK2;MAPK3;VASP;MAP2K1;PRKCB;PDPK1;BAD;ACTN1;HGF;RHOA;VAV1;PPP1CA;VEGFA;PARVG;CTNNB1;GRB2;ITGA5;TLN1;RAF1;PPP1R12B;CRK
KEGG_2021_Human	Apelin signaling pathway	30/137	3.828830e-02	1.475587e-01	0	0	1.491521e+00	4.866253e+00	HDAC4;BECN1;ADCY4;ITPR2;ADCY3;CALML4;NRF1;SLC8A1;PIK3CG;PIK3R5;GNAI2;GNA13;GNG10;RRAS;GNG5;MAPK1;MAPK3;MEF2A;BORCS8-MEF2B;GABARAPL1;MAP2K1;MAP2K2;PRKAB1;ACTA2;ADCY10;GNAQ;GNB2;GNB1;GNB4;RAF1
KEGG_2021_Human	Sphingolipid metabolism	13/49	3.841211e-02	1.475587e-01	0	0	1.918803e+00	6.254112e+00	CERS4;CERS5;SGMS2;GBA2;UGCG;SPTLC2;GLB1;NEU1;PSAP;ACER3;DEGS1;GLA;CERS2
KEGG_2021_Human	Phospholipase D signaling pathway	32/148	3.899878e-02	1.480074e-01	0	0	1.467663e+00	4.761431e+00	ARF1;RALB;ADCY4;PIK3CD;ADCY3;PIK3CB;AGPAT2;PIK3CG;PIK3R5;GNA13;CYTH2;CYTH4;RRAS;CXCR1;PDGFC;CXCR2;PLCG2;PIP5K1A;MAPK1;MAPK3;MAP2K1;MAP2K2;FCER1G;SYK;INSR;GAB1;GAB2;RHOA;DNM2;GRB2;RAF1;RAPGEF4
KEGG_2021_Human	mTOR signaling pathway	33/154	4.089737e-02	1.519158e-01	0	0	1.451013e+00	4.638439e+00	ATP6V1A;GSK3B;CAB39;MAPKAP1;PTEN;PIK3CD;PIK3CB;IGF1R;FLCN;RPS6KA1;GRB10;MAPK1;ATP6V1C1;MAPK3;MAP2K1;MAP2K2;PRKCB;PDPK1;INSR;RHOA;TNFRSF1A;CLIP1;RRAGA;RRAGC;TBC1D7;ATP6V1B2;ULK1;GRB2;LAMTOR2;LAMTOR1;RAF1;LAMTOR4;LPIN2
KEGG_2021_Human	Nicotinate and nicotinamide metabolism	10/35	4.099314e-02	1.519158e-01	0	0	2.124818e+00	6.787414e+00	BST1;NMNAT1;NAPRT;NMRK1;NAMPT;SIRT5;NMNAT2;SIRT7;NADSYN1;NADK
KEGG_2021_Human	Central carbon metabolism in cancer	17/70	4.401217e-02	1.612074e-01	0	0	1.704797e+00	5.324574e+00	G6PD;MAP2K1;MAP2K2;PGAM1;IDH1;PTEN;PIK3CD;PIK3CB;HIF1A;HK2;HK3;LDHA;ERBB2;MAPK1;RAF1;SLC16A3;MAPK3
KEGG_2021_Human	Proteoglycans in cancer	42/205	4.567670e-02	1.653811e-01	0	0	1.371380e+00	4.232308e+00	CD63;ITPR2;PIK3CD;FASLG;IQGAP1;PIK3CB;CBL;HIF1A;ACTG1;IGF1R;PAK1;RRAS;ERBB2;PLCG2;MAPK1;RAC1;CAMK2G;MAPK3;MAP2K1;MAP2K2;PRKCB;PDPK1;HGF;STAT3;GAB1;PLAUR;MAPK14;MMP9;RHOA;VAV1;PPP1CA;VEGFA;MAPK13;HCLS1;CTNNB1;GRB2;PTPN6;ITGA5;RAF1;PPP1R12B;TLR4;CD44
KEGG_2021_Human	Chagas disease	23/102	4.768038e-02	1.706741e-01	0	0	1.547937e+00	4.710735e+00	IL10;IFNGR1;IFNGR2;PIK3CD;FASLG;PIK3CB;CFLAR;MAPK14;NFKB1;TGFBR2;TNFRSF1A;GNAI2;MAPK13;NFKBIA;PPP2CB;GNAQ;PPP2R2D;TLR9;MAPK1;FADD;TLR4;MYD88;MAPK3
KEGG_2021_Human	Ferroptosis	11/41	5.043693e-02	1.785127e-01	0	0	1.947786e+00	5.818099e+00	STEAP3;MAP1LC3B;MAP1LC3A;LPCAT3;MAP1LC3B2;ACSL5;CYBB;ACSL4;SAT1;ATG7;FTL
KEGG_2021_Human	Melanoma	17/72	5.572082e-02	1.950229e-01	0	0	1.642609e+00	4.742870e+00	MAP2K1;MAP2K2;GADD45B;BAD;GADD45A;HGF;PTEN;PIK3CD;PIK3CB;IGF1R;PDGFC;MAPK1;BAX;E2F3;BAK1;RAF1;MAPK3
KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	22/100	6.539517e-02	2.263679e-01	0	0	1.499231e+00	4.088863e+00	STAT5A;STAT5B;PRKCB;PRKCD;STAT3;CYBB;PIK3CD;PIK3CB;MAPK14;PRKCZ;NFKB1;ICAM1;TGFBR2;MAPK13;VEGFA;THBD;PLCG2;MAPK1;BAX;RAC1;PLCD3;MAPK3
KEGG_2021_Human	Measles	29/139	7.018490e-02	2.403070e-01	0	0	1.401784e+00	3.724010e+00	GSK3B;PIK3CD;CBLB;ADAR;FASLG;PIK3CB;BBC3;CASP9;CCND3;FADD;BAK1;BID;JAK1;IFNAR2;STAT5A;STAT5B;BAD;HSPA6;STAT3;TYK2;NFKB1;NFKBIA;TLR9;BAX;TLR4;MYD88;IRF9;IFNAR1;NFKBIB
KEGG_2021_Human	Cellular senescence	32/156	7.216130e-02	2.444173e-01	0	0	1.372318e+00	3.607621e+00	LIN37;PTEN;ITPR2;PIK3CD;CALML4;PIK3CB;CCND3;RRAS;RASSF5;MAPK1;E2F3;MAP2K6;MAPK3;MAP2K1;MAP2K2;GADD45B;FBXW11;GADD45A;HLA-B;HLA-C;HLA-A;HLA-F;HIPK1;MAPK14;NFKB1;HLA-E;TGFBR2;MAPK13;PPP1CA;MAPKAPK2;RAF1;SQSTM1
KEGG_2021_Human	Relaxin signaling pathway	27/129	7.589606e-02	2.543325e-01	0	0	1.407249e+00	3.628438e+00	ADCY4;PIK3CD;ADCY3;ARRB2;PIK3CB;PRKCZ;GNAI2;GNG10;GNG5;MAPK1;MAPK3;MAP2K1;MAP2K2;MAPK14;MMP9;NFKB1;TGFBR2;MAPK13;VEGFA;NFKBIA;ACTA2;GNB2;GNB1;GNB4;GRB2;RAF1;CREB5
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	43/219	7.738250e-02	2.565841e-01	0	0	1.299726e+00	3.325992e+00	SPI1;ITGB2;ADCY4;PTEN;ADCY3;PIK3CD;PIK3CB;ETS2;ICAM1;RELB;CCND3;KAT5;PTTG2;TSPO;EP300;MAPK1;E2F3;JAK1;MAPK3;STAT5A;IL15RA;STAT5B;MAP3K3;CREBBP;MAP2K1;MAP3K1;MAP2K2;ANAPC7;IL1R1;IL1R2;HLA-B;HLA-C;HLA-A;HLA-F;NFKB1;HLA-E;TGFBR2;TNFRSF1A;NFKBIA;BAX;LTBR;TLN1;CREB5
KEGG_2021_Human	Prolactin signaling pathway	16/70	7.943850e-02	2.583141e-01	0	0	1.574209e+00	3.987113e+00	STAT5A;GSK3B;STAT5B;MAP2K1;MAP2K2;STAT3;PIK3CD;PIK3CB;PRL;MAPK14;NFKB1;MAPK13;MAPK1;GRB2;RAF1;MAPK3
KEGG_2021_Human	MAPK signaling pathway	56/294	7.954434e-02	2.583141e-01	0	0	1.252260e+00	3.170022e+00	FASLG;ARRB2;CRKL;IGF1R;RPS6KA1;RAC2;MAP3K8;RAC1;MAP3K5;MAP2K1;MAP2K2;IL1R1;PRKCB;DUSP1;HGF;TGFBR2;TNFRSF1A;MAPKAPK3;MAPKAPK2;RAPGEF2;RAF1;CRK;TGFA;NLK;RASGRP2;STK4;EFNA4;RASGRP4;RELB;STK3;PAK1;RRAS;MKNK1;PDGFC;ERBB2;MAPK1;CD14;PAK2;MAP4K4;MAP2K6;MAPK3;MAP3K3;MAP3K1;GADD45B;GADD45A;INSR;HSPA6;MAPK14;NFKB1;VEGFA;MAPK13;TAOK3;TAOK1;GRB2;MAP3K11;MYD88
KEGG_2021_Human	Th1 and Th2 cell differentiation	20/92	8.418051e-02	2.705802e-01	0	0	1.476107e+00	3.653059e+00	NOTCH2;STAT5A;STAT5B;IL4R;IFNGR1;IFNGR2;TYK2;RBPJ;MAPK14;NFKB1;MAPK13;NFKBIA;STAT4;MAPK1;STAT6;MAML3;NFKBIE;JAK1;MAPK3;NFKBIB
KEGG_2021_Human	Pertussis	17/76	8.523469e-02	2.712013e-01	0	0	1.530880e+00	3.769558e+00	IL10;ITGAM;ITGB2;CALML4;MAPK14;RHOA;NFKB1;GNAI2;MAPK13;PYCARD;CFL1;MAPK1;ITGA5;CD14;TLR4;MYD88;MAPK3
KEGG_2021_Human	Glycosphingolipid biosynthesis	11/45	8.969831e-02	2.825497e-01	0	0	1.718226e+00	4.143163e+00	B4GALT1;GLB1;B3GNT5;ST3GAL4;B3GNT2;ST6GALNAC3;A3GALT2;GLA;ST3GAL2;GBGT1;B4GALT4
KEGG_2021_Human	Estrogen signaling pathway	28/137	9.101983e-02	2.838737e-01	0	0	1.365511e+00	3.272690e+00	ADCY4;ITPR2;TGFA;KRT23;PIK3CD;ADCY3;CALML4;PIK3CB;GNAI2;MAPK1;CTSD;MAPK3;NCOA1;NCOA2;MAP2K1;MAP2K2;NCOA3;PRKCD;HSPA6;KRT35;MMP9;SP1;GNAQ;RARA;GRB2;RAF1;FKBP5;CREB5
KEGG_2021_Human	Non-alcoholic fatty liver disease	31/155	9.858194e-02	3.044442e-01	0	0	1.329010e+00	3.079140e+00	GSK3B;CEBPA;GSK3A;PIK3CD;IRS2;FASLG;PIK3CB;NDUFC2-KCTD14;BCL2L11;RXRA;MLX;RAC1;BID;IL6R;MAP3K5;COX8A;INSR;NDUFC2;SDHC;SDHD;MAPK14;PRKAB1;SDHB;NFKB1;TNFRSF1A;MAPK13;UQCRC1;NDUFS2;BAX;NDUFS1;MAP3K11
KEGG_2021_Human	Diabetic cardiomyopathy	39/203	1.137765e-01	3.479573e-01	0	0	1.264372e+00	2.748137e+00	GSK3B;NCF1;NCF2;NCF4;PTEN;PIK3CD;PIK3CB;PRKCZ;NDUFC2-KCTD14;CPT2;RAC2;PDK3;RAC1;CTSD;CAMK2G;COX8A;G6PD;PRKCB;INSR;PRKCD;GSR;CYBB;NDUFC2;CYBA;SDHC;SDHD;MAPK14;SDHB;MMP9;NFKB1;PPP1CA;TGFBR2;MAPK13;SP1;UQCRC1;PPIF;NDUFS2;NDUFS1;GAPDH
KEGG_2021_Human	Collecting duct acid secretion	7/27	1.238452e-01	3.751081e-01	0	0	1.858007e+00	3.880861e+00	ATP6V1A;ATP6V0E1;ATP6V1B2;TCIRG1;ATP6V0D1;ATP6V1C1;ATP6V0A1
KEGG_2021_Human	Axon guidance	35/182	1.269580e-01	3.808741e-01	0	0	1.265592e+00	2.612054e+00	GSK3B;SEMA7A;LRRC4;ILK;PIK3CD;CXCR4;PIK3CB;EFNA4;PRKCZ;MYL12A;GNAI2;PAK1;RGS3;RRAS;CFL1;PLCG2;RAC2;MAPK1;PLXNC1;RAC1;EPHB1;CAMK2G;PAK2;MAPK3;NTNG2;SEMA4A;PDPK1;LIMK2;SEMA4B;SSH2;SSH3;RHOA;SSH1;FES;RAF1
KEGG_2021_Human	Amino sugar and nucleotide sugar metabolism	11/48	1.286857e-01	3.824152e-01	0	0	1.578628e+00	3.236790e+00	CYB5R1;HK3;GALE;GNPDA1;NAGK;NPL;NANS;RENBP;HK2;PGM1;GALK1
KEGG_2021_Human	Choline metabolism in cancer	20/98	1.375509e-01	4.049396e-01	0	0	1.362073e+00	2.702027e+00	SLC22A4;MAP2K1;MAP2K2;PCYT1A;PRKCB;SLC44A2;PDPK1;SLC22A1;PIK3CD;PIK3CB;HIF1A;SP1;PDGFC;RAC2;PIP5K1A;MAPK1;GRB2;RAC1;RAF1;MAPK3
KEGG_2021_Human	GnRH signaling pathway	19/93	1.438337e-01	4.168520e-01	0	0	1.363807e+00	2.644554e+00	MAP3K3;MAP2K1;MAP2K2;MAP3K1;PRKCB;PRKCD;ADCY4;ADCY3;ITPR2;CALML4;MAPK14;MAPK13;GNAQ;MAPK1;GRB2;RAF1;CAMK2G;MAP2K6;MAPK3
KEGG_2021_Human	Other glycan degradation	5/18	1.442440e-01	4.168520e-01	0	0	2.041327e+00	3.952517e+00	MANBA;GLB1;NEU1;MAN2B1;GBA2
KEGG_2021_Human	Long-term depression	13/60	1.460770e-01	4.183114e-01	0	0	1.468758e+00	2.825335e+00	LYN;MAP2K1;MAP2K2;PRKCB;ITPR2;IGF1R;GNAI2;GNA13;PPP2CB;GNAQ;MAPK1;RAF1;MAPK3
KEGG_2021_Human	Vasopressin-regulated water reabsorption	10/44	1.490232e-01	4.229036e-01	0	0	1.561529e+00	2.972611e+00	DYNC2H1;NSF;RAB5B;DYNC1LI2;RAB5C;DCTN4;ARHGDIB;ADCY3;RAB11A;CREB5
