Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Positive Regulation Of Ruffle Assembly (GO:1900029)	4/12	1.086087e-01	7.236840e-01	0	0	2.653676e+00	5.891170e+00	PLEKHM1;DEF8;PFN1;NDEL1
GO_Biological_Process_2023	Response To Muramyl Dipeptide (GO:0032495)	4/12	1.086087e-01	7.236840e-01	0	0	2.653676e+00	5.891170e+00	TRIM41;NOD2;VIM;CHMP5
GO_Biological_Process_2023	Negative Regulation Of Response To Stimulus (GO:0048585)	12/52	1.114089e-01	7.401555e-01	0	0	1.593198e+00	3.496350e+00	BRAP;LYN;PTPN1;KLF7;NLRP12;MCTP1;UBASH3B;APLP2;ALOX5;INPP5D;LPCAT3;SH2B3
GO_Biological_Process_2023	Regulation Of Protein Localization To Nucleus (GO:1900180)	12/52	1.114089e-01	7.401555e-01	0	0	1.593198e+00	3.496350e+00	GSK3B;FLCN;TCF7L2;CREBBP;LATS2;LIMK2;PYHIN1;CTNNA1;TYK2;PARP9;YWHAZ;JAK1
GO_Biological_Process_2023	Negative Regulation Of Defense Response (GO:0031348)	23/112	1.121156e-01	7.437552e-01	0	0	1.373191e+00	3.004850e+00	IL10;PRKCD;STAT3;MUL1;CGAS;ARNT;GBA1;IRAK3;FPR2;AOAH;METRNL;MEFV;YWHAZ;TNFRSF1A;ZDHHC18;NLRP12;IFI16;ALOX5;LPCAT3;SIRPA;GHRL;TNFAIP8L2;EXTL3
GO_Biological_Process_2023	Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322)	17/79	1.129898e-01	7.464929e-01	0	0	1.456545e+00	3.175934e+00	HDAC4;GSK3B;GSK3A;HDAC3;LRRK2;PHF23;DCUN1D3;LAPTM5;UBE2D1;MUL1;DCUN1D2;BCL10;PTTG1IP;UBE2L3;FKBP1A;TNIP1;TBC1D7
GO_Biological_Process_2023	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	53/284	1.131261e-01	7.464929e-01	0	0	1.220430e+00	2.659624e+00	GSK3B;GSK3A;PTPRJ;IRS2;PIK3CB;IGF1R;ZFYVE27;SIPA1L1;UBASH3B;NAMPT;GRB10;RAC1;ANKS1A;EPHB1;SYK;HGF;GAB1;MMP9;VAV1;HCK;DOK3;DOK4;MAPKAPK3;MAPKAPK2;RAPGEF2;LCP2;CRK;RHOQ;RGS14;MVP;NEDD9;EFNA4;GIGYF2;RASGRP4;PAK1;PDGFC;ERBB2;MAPK1;SHOC2;ZNF106;PAK2;MPZL1;SH2B2;LYN;KL;GALNT3;SORT1;INSR;STAT3;PTK6;MAPK14;VEGFA;GRB2
GO_Biological_Process_2023	Protein Targeting (GO:0006605)	26/129	1.137939e-01	7.464929e-01	0	0	1.341466e+00	2.915496e+00	NCF1;ZDHHC20;ZFAND2B;ZDHHC7;ZDHHC3;RABGEF1;SDCBP;ZDHHC18;ZDHHC19;LAMP2;VPS8;TIMM17B;TSPO;MFN2;HOMER3;MAN1A1;GOLGA7;BCAP31;PEX16;PEX19;ZDHHC12;VPS37B;SORL1;PIKFYVE;CDC37;PEX6
GO_Biological_Process_2023	Non-Membrane-Bounded Organelle Assembly (GO:0140694)	27/135	1.166558e-01	7.464929e-01	0	0	1.328592e+00	2.854517e+00	DAZAP2;HDAC3;FLII;FITM1;AUP1;ZFYVE1;GOLGA2;GOLGA8CP;GOLGA8S;DBNL;YTHDF2;TMOD3;NEK6;STARD9;HAUS4;RC3H1;CSNK1D;GOLGA6A;BIN2;GOLGA8G;CAPRIN1;LDAF1;TUBGCP3;MAPRE3;MAPRE1;LSM14A;CDS2
GO_Biological_Process_2023	Regulation Of Cellular Response To Stress (GO:0080135)	22/107	1.169942e-01	7.464929e-01	0	0	1.375190e+00	2.950650e+00	GSK3B;CREBBP;INO80D;TAF10;SIRT7;HAPSTR1;USP19;YY1;CDK9;TADA2B;BABAM2;CLN3;TFPT;DNAJB6;ATXN7;ALOX5;MAPKAPK2;UIMC1;EP300;KMT5A;ATXN7L3;SLC38A2
GO_Biological_Process_2023	Regulation Of mRNA Stability (GO:0043488)	16/74	1.176252e-01	7.464929e-01	0	0	1.465293e+00	3.136097e+00	YTHDF2;CELF1;SLC11A1;PRKCD;IREB2;RC3H1;GIGYF2;CARHSP1;FXR2;THRAP3;PCBP4;MAPKAPK2;DND1;FASTKD5;VIM;NRDE2
GO_Biological_Process_2023	Ceramide Biosynthetic Process (GO:0046513)	10/42	1.179457e-01	7.464929e-01	0	0	1.659323e+00	3.546853e+00	CERS4;CERS5;SPTLC2;GBA1;DEGS1;SGMS2;ST6GALNAC3;B4GALT4;PNPLA1;CERS2
GO_Biological_Process_2023	Regulation Of Axonogenesis (GO:0050770)	10/42	1.179457e-01	7.464929e-01	0	0	1.659323e+00	3.546853e+00	TIAM2;GSK3B;PAK1;SIPA1L1;GDI1;PTEN;LRP4;PLXNC1;PAK2;MARK2
GO_Biological_Process_2023	Regulation Of Macroautophagy (GO:0016241)	20/96	1.179638e-01	7.464929e-01	0	0	1.398084e+00	2.988232e+00	SH3GLB1;ATP6V1A;BECN1;ATP6V0B;ATP6V0E1;EXOC7;LRRK2;GBA1;CLN3;NEDD4;ATP6V1B2;WAC;QSOX1;ULK1;ATP6V0D1;GAPDH;ATP6V1C1;TECPR1;ATP6V0A1;UBQLN2
GO_Biological_Process_2023	Integrin-Mediated Signaling Pathway (GO:0007229)	18/85	1.182712e-01	7.464929e-01	0	0	1.427159e+00	3.046663e+00	SEMA7A;ITGAM;SYK;ITGB4;ITGB2;PLEK;ILK;NEDD9;ITGAE;PRAM1;HCK;CEACAM1;ITGAX;ADAM9;MYH9;CCM2;ITGA5;FERMT3
GO_Biological_Process_2023	Macromolecule Catabolic Process (GO:0009057)	18/85	1.182712e-01	7.464929e-01	0	0	1.427159e+00	3.046663e+00	SH3GLB1;BECN1;UVRAG;LRSAM1;FBH1;SMURF1;RNASET2;HTRA2;DENND3;EXOSC4;NEDD4;XRN2;PPT1;DNASE1;DNASE1L2;SLC16A3;SQSTM1;DNASE1L1
GO_Biological_Process_2023	Central Nervous System Neuron Development (GO:0021954)	5/17	1.189269e-01	7.464929e-01	0	0	2.211569e+00	4.708974e+00	TAOK1;PTEN;RAPGEF2;GBA2;B4GALT5
GO_Biological_Process_2023	Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591)	5/17	1.189269e-01	7.464929e-01	0	0	2.211569e+00	4.708974e+00	CR1;BCL6;KAT5;LILRB2;VSIR
GO_Biological_Process_2023	Positive Regulation Of Small GTPase Mediated Signal Transduction (GO:0051057)	5/17	1.189269e-01	7.464929e-01	0	0	2.211569e+00	4.708974e+00	NOTCH2;RASGEF1A;STK19;SHOC2;RASGRP4
GO_Biological_Process_2023	Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0036003)	5/17	1.189269e-01	7.464929e-01	0	0	2.211569e+00	4.708974e+00	CEBPB;RBPJ;HIF1A;ATF6;VEGFA
GO_Biological_Process_2023	Receptor Recycling (GO:0001881)	5/17	1.189269e-01	7.464929e-01	0	0	2.211569e+00	4.708974e+00	USP9X;PEX6;LMTK2;SORL1;PLEKHJ1
GO_Biological_Process_2023	Retrograde Protein Transport, ER To Cytosol (GO:0030970)	5/17	1.189269e-01	7.464929e-01	0	0	2.211569e+00	4.708974e+00	VCP;NPLOC4;OS9;FAF2;SEL1L
GO_Biological_Process_2023	Glycosaminoglycan Biosynthetic Process (GO:0006024)	13/58	1.199083e-01	7.464929e-01	0	0	1.534219e+00	3.254122e+00	CSGALNACT1;CHST7;CHPF2;CSGALNACT2;SLC35D2;EXT1;CHST11;DSE;CHST15;ST3GAL4;B3GNT2;B4GALT4;ST3GAL2
GO_Biological_Process_2023	Regulation Of MAPK Cascade (GO:0043408)	39/204	1.200483e-01	7.464929e-01	0	0	1.256634e+00	2.663889e+00	PHLPP1;PELI2;PTPRJ;IQGAP1;STK4;IGF1R;STK3;SPRED2;PAK1;RRAS;TRIM5;ERBB2;PLCG2;MAPK1;EPHB1;PAK2;MAP4K4;MAPK3;LYN;MAP2K1;MAP2K2;SYK;DUSP1;INSR;LAPTM5;OSM;YWHAZ;RNF41;CEACAM1;DOK3;TAOK3;DOK4;NBR1;TLR9;GRB2;GHRL;PTPN6;LAMTOR1;RAF1
GO_Biological_Process_2023	Golgi Ribbon Formation (GO:0090161)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	GOLGA2;PRMT5;GOLPH3
GO_Biological_Process_2023	T Cell Mediated Cytotoxicity (GO:0001913)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	CTSH;HLA-A;MICA
GO_Biological_Process_2023	Acid Secretion (GO:0046717)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	GHRL;SLC51A;SLC26A6
GO_Biological_Process_2023	Cilium Movement Involved In Cell Motility (GO:0060294)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	DNAI3;RSPH9;GAS8
GO_Biological_Process_2023	Endosome To Melanosome Transport (GO:0035646)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	RAB32;CD63;AP1M1
GO_Biological_Process_2023	Endosome To Pigment Granule Transport (GO:0043485)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	RAB32;CD63;AP1M1
GO_Biological_Process_2023	Glucan Metabolic Process (GO:0044042)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	GSK3B;PHKG2;PYGL
GO_Biological_Process_2023	Monocyte Activation (GO:0042117)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	HYAL2;DYSF;ADAM9
GO_Biological_Process_2023	Negative Regulation Of Cytoplasmic Translation (GO:2000766)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	NMNAT2;CPEB3;CPEB4
GO_Biological_Process_2023	Negative Regulation Of Platelet Aggregation (GO:0090331)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	CEACAM1;PRKCD;SH2B3
GO_Biological_Process_2023	Peroxisomal Transport (GO:0043574)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	PEX16;PEX19;PEX6
GO_Biological_Process_2023	Positive Regulation Of Actin Cytoskeleton Reorganization (GO:2000251)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	BCAS3;HCK;FES
GO_Biological_Process_2023	Positive Regulation Of Adaptive Immune Response (GO:0002821)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	PYCARD;SASH3;FADD
GO_Biological_Process_2023	Positive Regulation Of Macrophage Cytokine Production (GO:0060907)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	SEMA7A;LAPTM5;PLCG2
GO_Biological_Process_2023	Positive Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:1903265)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	CASP4;CPNE1;LAPTM5
GO_Biological_Process_2023	Presynaptic Membrane Assembly (GO:0097105)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	NLGN3;PTEN;LRP4
GO_Biological_Process_2023	Regulation Of CD8-positive, Alpha-Beta T Cell Proliferation (GO:2000564)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	SH3RF1;VSIR;HLA-E
GO_Biological_Process_2023	Regulation Of Cell Killing (GO:0031341)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	IL10;CD59;ICAM1
GO_Biological_Process_2023	Regulation Of Dendritic Cell Antigen Processing And Presentation (GO:0002604)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	SLC11A1;NOD2;CD68
GO_Biological_Process_2023	Regulation Of Epidermis Development (GO:0045682)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	KLF7;MAFG;TMEM79
GO_Biological_Process_2023	Regulation Of Interleukin-18 Production (GO:0032661)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	IL10;NLRP12;TLR9
GO_Biological_Process_2023	Regulation Of Mitotic Sister Chromatid Segregation (GO:0033047)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	KAT5;DUSP1;CDK5RAP2
GO_Biological_Process_2023	Regulation Of Organ Growth (GO:0046620)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	LATS2;PTEN;WWC3
GO_Biological_Process_2023	Regulation Of Podosome Assembly (GO:0071801)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	HCK;GSN;LCP1
GO_Biological_Process_2023	Response To Misfolded Protein (GO:0051788)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	UBE2W;F12;DNAJB12
GO_Biological_Process_2023	Sphingosine-1-Phosphate Receptor Signaling Pathway (GO:0003376)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	PIK3CB;RAC1;PIK3CG
GO_Biological_Process_2023	Ubiquitin-Dependent Protein Catabolic Process Via The C-end Degron Rule Pathway (GO:0140627)	3/8	1.201405e-01	7.464929e-01	0	0	3.183975e+00	6.747140e+00	FEM1C;TRPC4AP;KLHDC10
GO_Biological_Process_2023	Protein Acylation (GO:0043543)	9/37	1.207124e-01	7.474025e-01	0	0	1.706599e+00	3.608338e+00	ZDHHC18;CREBBP;ZDHHC20;KAT6A;ZDHHC5;ZDHHC12;EP300;ZDHHC7;ZDHHC3
GO_Biological_Process_2023	Establishment Of Protein Localization To Membrane (GO:0090150)	15/69	1.224463e-01	7.474025e-01	0	0	1.475354e+00	3.098365e+00	NCF1;ZDHHC20;ZDHHC12;ZDHHC7;VPS37B;ZDHHC3;RAB11A;RABGEF1;SDCBP;ZDHHC18;PIKFYVE;ZDHHC19;GORASP1;BID;GOLGA7
GO_Biological_Process_2023	Response To Molecule Of Bacterial Origin (GO:0002237)	15/69	1.224463e-01	7.474025e-01	0	0	1.475354e+00	3.098365e+00	IL10;SLC11A1;IRAK3;PRDX3;TRIM6;ADAM17;MAPKAPK3;MAPKAPK2;PELI1;TLR9;CD14;S100A9;TLR4;S100A8;IFNAR1
GO_Biological_Process_2023	Glycosphingolipid Metabolic Process (GO:0006687)	8/32	1.228241e-01	7.474025e-01	0	0	1.769668e+00	3.710998e+00	GLTP;UGCG;GM2A;GLB1;ST6GALNAC3;GBA2;GLA;SUMF1
GO_Biological_Process_2023	Heterochromatin Formation (GO:0031507)	8/32	1.228241e-01	7.474025e-01	0	0	1.769668e+00	3.710998e+00	ZNFX1;UBR5;UBR2;TRIP12;SPTY2D1;NRDE2;EZH1;LMNB1
GO_Biological_Process_2023	Phosphatidylinositol 3-Kinase Signaling (GO:0014065)	8/32	1.228241e-01	7.474025e-01	0	0	1.769668e+00	3.710998e+00	ERBB2;STAT3;PTEN;PIK3CD;PIK3CB;PIK3CG;IGF1R;PIK3R5
GO_Biological_Process_2023	Proteoglycan Biosynthetic Process (GO:0030166)	8/32	1.228241e-01	7.474025e-01	0	0	1.769668e+00	3.710998e+00	CSGALNACT1;EXT1;CANT1;CHST11;SLC35D2;CHST10;CSGALNACT2;EXTL3
GO_Biological_Process_2023	Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269)	8/32	1.228241e-01	7.474025e-01	0	0	1.769668e+00	3.710998e+00	NCR1;LAMP1;KLRD1;ARRB2;HLA-F;PVR;MICA;HLA-E
GO_Biological_Process_2023	NAD Metabolic Process (GO:0019674)	6/22	1.230189e-01	7.474025e-01	0	0	1.990567e+00	4.171068e+00	VCP;NMNAT1;NMRK1;NAMPT;NMNAT2;NADSYN1
GO_Biological_Process_2023	Cellular Response To Topologically Incorrect Protein (GO:0035967)	6/22	1.230189e-01	7.474025e-01	0	0	1.990567e+00	4.171068e+00	PTPN1;UBE2W;DNAJB12;BAX;TMBIM6;BAK1
GO_Biological_Process_2023	Inositol Phosphate Metabolic Process (GO:0043647)	6/22	1.230189e-01	7.474025e-01	0	0	1.990567e+00	4.171068e+00	IPPK;ITPKC;INPP5A;SYNJ1;IP6K1;IP6K2
GO_Biological_Process_2023	Negative Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045744)	6/22	1.230189e-01	7.474025e-01	0	0	1.990567e+00	4.171068e+00	LRPAP1;GRK2;RGS14;MGRN1;YWHAB;PLEK
GO_Biological_Process_2023	Negative Regulation Of Axonogenesis (GO:0050771)	6/22	1.230189e-01	7.474025e-01	0	0	1.990567e+00	4.171068e+00	GDI1;PTEN;LRP4;ULK1;DIP2B;KIAA0319
GO_Biological_Process_2023	Negative Regulation Of Cell Communication (GO:0010648)	6/22	1.230189e-01	7.474025e-01	0	0	1.990567e+00	4.171068e+00	BRAP;PTPN1;NLRP12;UBASH3B;INPP5D;OSM
GO_Biological_Process_2023	Negative Regulation Of Cell Development (GO:0010721)	6/22	1.230189e-01	7.474025e-01	0	0	1.990567e+00	4.171068e+00	GSK3B;GSK3A;DYNLT1;MBD1;RFLNB;SORL1
GO_Biological_Process_2023	Vesicle Transport Along Microtubule (GO:0047496)	6/22	1.230189e-01	7.474025e-01	0	0	1.990567e+00	4.171068e+00	RAB1A;CLN3;KIF3B;FBXW11;NDE1;NDEL1
GO_Biological_Process_2023	Regulation Of Actin Cytoskeleton Organization (GO:0032956)	19/91	1.231035e-01	7.474025e-01	0	0	1.401857e+00	2.936512e+00	NOTCH2;DAPK3;PRKCD;RHOG;TWF2;NEDD9;F11R;IQGAP2;CORO1A;RHOA;HCK;BST1;PAK1;TAOK1;ARHGDIB;ABL2;RAC1;CRK;RHOQ
GO_Biological_Process_2023	Cortical Cytoskeleton Organization (GO:0030865)	7/27	1.238452e-01	7.488817e-01	0	0	1.858007e+00	3.880861e+00	PPP2R3C;PLEK;RHOG;NCKAP1L;RAC1;LCP1;RHOQ
GO_Biological_Process_2023	Phospholipid Biosynthetic Process (GO:0008654)	7/27	1.238452e-01	7.488817e-01	0	0	1.858007e+00	3.880861e+00	IDI1;CLN3;VAPA;MBOAT1;FITM1;PIP5K1A;SGMS2
GO_Biological_Process_2023	Protein Quality Control For Misfolded Or Incompletely Synthesized Proteins (GO:0006515)	7/27	1.238452e-01	7.488817e-01	0	0	1.858007e+00	3.880861e+00	ZYG11B;UBE2W;VCP;TOR1A;AUP1;UGGT1;RNF185
GO_Biological_Process_2023	Glycoprotein Metabolic Process (GO:0009100)	12/53	1.242947e-01	7.495902e-01	0	0	1.554247e+00	3.240761e+00	MANBA;GOLPH3;MAN2A2;TNIP1;ST3GAL4;OGA;MAN1A1;MAN2B1;ST6GALNAC3;HIF1A;ST3GAL2;B4GALT5
GO_Biological_Process_2023	Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224)	12/53	1.242947e-01	7.495902e-01	0	0	1.554247e+00	3.240761e+00	PYCARD;NFAT5;NLRP12;TNFSF14;TLR9;LAPTM5;ILK;EP300;NOD2;TLR4;RHOA;TRIM56
GO_Biological_Process_2023	Positive Regulation Of Hydrolase Activity (GO:0051345)	34/176	1.251529e-01	7.537579e-01	0	0	1.272698e+00	2.644946e+00	USP6NL;GSK3B;DOCK8;RASGRP2;RAPGEFL1;RASGRP4;PREX1;FLCN;RASGEF1A;TBC1D30;PSAP;ERBB2;CTSH;EVI5;RALGPS1;NDEL1;MAP4K4;BCAS3;RALBP1;CDKL5;RIC1;RIPK3;ARHGAP27;ARAP1;RHOA;RGP1;TBC1D2;SNX18;TBC1D20;TBC1D7;RAPGEF2;RGL4;PLIN5;RAPGEF4
GO_Biological_Process_2023	Positive Regulation Of Metabolic Process (GO:0009893)	22/108	1.259730e-01	7.576853e-01	0	0	1.359118e+00	2.815669e+00	KDM6B;CEBPB;IL4R;HDAC3;SYK;APLP2;INSR;CXCR4;PRKAB1;IGF1R;VEGFA;CPT2;CLEC7A;PDGFC;ZNF516;GRB10;ALPL;MFN2;STAT6;GHRL;ZBTB7B;DECR1
GO_Biological_Process_2023	Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032)	16/75	1.286244e-01	7.726029e-01	0	0	1.440372e+00	2.953999e+00	USP6NL;CDKL5;RABGAP1;MYO10;TBC1D8;TWF2;TBC1D2B;TBC1D1;TBC1D2;FXR2;TBC1D20;TBC1D5;TBC1D14;RAC1;TBC1D22A;EVI5
GO_Biological_Process_2023	Phospholipid Transport (GO:0015914)	13/59	1.326338e-01	7.922787e-01	0	0	1.500777e+00	3.031815e+00	OSBPL8;PRELID1;ABCB1;PITPNA;ATP10D;OSBPL2;ATP11B;ATP11A;VAPA;NPC2;TNFAIP8L3;ABCG1;ATP9A
GO_Biological_Process_2023	Positive Regulation Of Protein Binding (GO:0032092)	13/59	1.326338e-01	7.922787e-01	0	0	1.500777e+00	3.031815e+00	GSK3B;TCF7L2;RALB;USP9X;LRRK2;PSEN1;STK4;MMP9;STK3;FKBP1A;PPP2CB;FLOT1;RAPGEF2
GO_Biological_Process_2023	Positive Regulation Of Proteolysis (GO:0045862)	13/59	1.326338e-01	7.922787e-01	0	0	1.500777e+00	3.031815e+00	FBXW11;IST1;BAD;GBA1;NLRC4;TNFRSF1B;ASPH;TNIP1;CTSH;ADAM9;BAK1;FADD;AURKAIP1
GO_Biological_Process_2023	Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0030518)	10/43	1.330007e-01	7.922787e-01	0	0	1.608944e+00	3.245886e+00	DDX17;CALCOCO1;EGLN2;ZMIZ1;NEDD4;UBR5;MAPK1;PADI2;ZDHHC7;SAFB
GO_Biological_Process_2023	Positive Regulation Of Protein Polymerization (GO:0032273)	15/70	1.341757e-01	7.922787e-01	0	0	1.448443e+00	2.909349e+00	VASP;PYCARD;HCK;CLIP1;PAK1;PSRC1;FES;CDC42EP4;CDC42EP2;NCKAP1L;RAC1;MAPRE1;PFN1;CLASP1;CDK5RAP2
GO_Biological_Process_2023	Cytoskeleton-Dependent Cytokinesis (GO:0061640)	17/81	1.342005e-01	7.922787e-01	0	0	1.410859e+00	2.833598e+00	EXOC7;IST1;VPS4A;TMEM250;RHOA;RHOB;SNX18;BIN3;SON;CFL1;RAB35;EXOC3;JTB;TRIM36;UNC119;EXOC6;STAMBP
GO_Biological_Process_2023	Macromolecule Modification (GO:0043412)	17/81	1.342005e-01	7.922787e-01	0	0	1.410859e+00	2.833598e+00	MANBA;PARP4;RIPK3;WWP2;PHKA2;FBXW2;UBE2L3;MSRA;GGCX;QPCT;STK38;ST3GAL4;ABL2;MAN2B1;PADI4;ST3GAL2;UBE2M
GO_Biological_Process_2023	Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088)	17/81	1.342005e-01	7.922787e-01	0	0	1.410859e+00	2.833598e+00	IL10;SPI1;NLRP2B;PRMT2;LRRK2;ANXA4;CARD8;IRAK3;ARRB2;PYCARD;NFKBIA;PPP2CB;NLRP12;AIM2;IRAK2;TLR9;NFKBIB
GO_Biological_Process_2023	mRNA Transcription By RNA Polymerase II (GO:0042789)	9/38	1.371115e-01	7.922787e-01	0	0	1.647652e+00	3.273821e+00	RXRB;NCOA1;NCOA2;RXRA;TAF10;C5AR1;RARA;TAF8;NCBP3
GO_Biological_Process_2023	Regulation Of Intracellular Transport (GO:0032386)	9/38	1.371115e-01	7.922787e-01	0	0	1.647652e+00	3.273821e+00	MYBPC3;NUP214;RBM4;PTPN1;LAMP1;LRRK2;LCP1;ATP9A;NDEL1
GO_Biological_Process_2023	Positive Regulation Of Protein Phosphorylation (GO:0001934)	68/377	1.374713e-01	7.922787e-01	0	0	1.170702e+00	2.323071e+00	FBH1;LRRK2;ILK;PTPRJ;CRKL;FLCN;TRIM6;CCND3;RASSF2;FLOT1;NPTN;RAC1;IL6R;MAP3K5;RALBP1;HGF;SH2D3C;PLAUR;CSNK1D;MMP9;MOB3B;MOB3A;TGFBR2;MOB3C;ADAM17;PECAM1;JTB;HCLS1;RAPGEF2;MAPRE3;LCP2;ARHGEF2;WDFY2;ITGA5;RAF1;CACUL1;CD44;HDAC3;RALB;CAB39;BRAT1;PELI2;FPR2;IQGAP1;TXN;STK4;CAMKK1;CAMKK2;SDCBP;PAK1;FXR2;PDGFC;ERBB2;PLCG2;MAPK1;TNFRSF14;PAK2;MAPK3;LYN;NIBAN1;INSR;LIMK2;OSM;ATP2B4;VEGFA;MAD2L2;MOB1A;SLCO3A1
GO_Biological_Process_2023	Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162)	20/98	1.375509e-01	7.922787e-01	0	0	1.362073e+00	2.702027e+00	KDM6B;CEBPB;IL4R;HDAC3;SYK;APLP2;CXCR4;PRKAB1;IGF1R;VEGFA;CPT2;PDGFC;ZNF516;GRB10;ALPL;MFN2;STAT6;GHRL;ZBTB7B;DECR1
GO_Biological_Process_2023	Regulation Of Protein Phosphorylation (GO:0001932)	49/265	1.378079e-01	7.922787e-01	0	0	1.206222e+00	2.390604e+00	FBH1;LRRK2;ITGB2;PTEN;ILK;CRKL;FLCN;CCND3;FLOT1;NPTN;SIRPA;ROPN1L;RAC1;RALBP1;HGF;PLAUR;CSNK1D;MMP9;MOB3B;MOB3A;MOB3C;ADAM17;CCNY;MYADM;PECAM1;WDFY2;ROPN1;PPP1R15B;HDAC3;RALB;BRAT1;PELI2;FPR2;STK4;CAMKK2;PAK1;FXR2;NSD1;ERBB2;MAPK3;LYN;NIBAN1;CADM4;INSR;LIMK2;VEGFA;BST1;MOB1A;SLCO3A1
GO_Biological_Process_2023	Endoplasmic Reticulum Organization (GO:0007029)	12/54	1.379786e-01	7.922787e-01	0	0	1.517151e+00	3.004956e+00	WDR83OS;RTN3;JAGN1;VAPA;VAPB;LRRK2;LPCAT3;TOR1AIP2;TMCC1;TRAM1L1;TOR1B;GET4
GO_Biological_Process_2023	GTP Metabolic Process (GO:0046039)	4/13	1.380472e-01	7.922787e-01	0	0	2.358683e+00	4.670568e+00	IMPDH1;LRRK2;ENTPD7;RHOQ
GO_Biological_Process_2023	Cellular Response To Arsenic-Containing Substance (GO:0071243)	4/13	1.380472e-01	7.922787e-01	0	0	2.358683e+00	4.670568e+00	VCP;GSTO2;PPIF;MAPK13
GO_Biological_Process_2023	Cellular Response To Interleukin-4 (GO:0071353)	4/13	1.380472e-01	7.922787e-01	0	0	2.358683e+00	4.670568e+00	STAT5A;IL4R;STAT6;JAK1
GO_Biological_Process_2023	Clathrin Coat Assembly (GO:0048268)	4/13	1.380472e-01	7.922787e-01	0	0	2.358683e+00	4.670568e+00	HIP1;NSG2;CLTC;FCHO2
GO_Biological_Process_2023	Cytoplasmic Sequestering Of Protein (GO:0051220)	4/13	1.380472e-01	7.922787e-01	0	0	2.358683e+00	4.670568e+00	NFKBIA;YWHAB;NFKBIE;GET4
GO_Biological_Process_2023	Cytoplasmic Sequestering Of Transcription Factor (GO:0042994)	4/13	1.380472e-01	7.922787e-01	0	0	2.358683e+00	4.670568e+00	IL10;NFKBIA;NFKBIE;NFKBIB
GO_Biological_Process_2023	Extracellular Transport (GO:0006858)	4/13	1.380472e-01	7.922787e-01	0	0	2.358683e+00	4.670568e+00	SPEF2;ARRDC1;WWP2;ROPN1L
GO_Biological_Process_2023	Immune Response-Regulating Cell Surface Receptor Signaling Pathway (GO:0002768)	4/13	1.380472e-01	7.922787e-01	0	0	2.358683e+00	4.670568e+00	LYN;FPR2;LILRB2;MICB
